$ts,$id,$x,$y,HWS_RetWtrTemp,HWS_SupWtrTemp,address,battery,boiler1_run,boiler2_run,boiler_selection_mode,cloud_cover,co2_ppm,connected,customer,demo,device_type,door,energy,error,event,external_temperature,floor,hardware_version,home,humidity,hvac_discharge_pressure,insolation,is_demo_device,kW,label,latitude,light,longitude,mode,occupied,power,precipitation_intensity,pump_run,rssi,site,square_metres,switched_on,target_temp_ideal,target_temp_max,target_temp_min,temperature,water_temp,wind_speed,window,zone
1642692430.918763,25-88-f2-d6-3e-b0,789,782, , ,"Upper Canada College, Forest Hill, Toronto, ON M4V 1W6, Canada", , , , , , , ,EllisDon,energy in buildings,occupancy, , , , , ,First Floor, , , , , ,True, ,Device 82,43.693309, ,-79.403761, ,False, , , , ,Forest Hill,2000, , , , , , , , ,Retail
1642692430.918763,26-17-2e-b6-1d-d8,4500,2750, , , ,100, , , , , ,True, ,BMS,smoke_alarm, , , ,heartbeat, , ,1.1, , , , ,True, ,Smoke Detector 5,37.386051, ,-122.083855, , , , , ,-104, , , , , , , , , , , 
1642692430.918763,26-5a-ac-82-57-43, , ,65.0,77.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 82, , , ,True, ,Device 456,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,66.0, , , 
1642692430.918763,26-7f-42-7f-b0-ed, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 16, , , ,True, ,Device 323,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,27-d2-7e-26-b0-76, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,1, , , , ,affordable_homes,HVAC, , , , , , , ,Home 70, , , ,True, ,Device 431,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,27-d9-d7-fb-b8-52,5000,3000, , , ,100, , , , , ,True, ,BMS,smoke_alarm, , , ,heartbeat, , ,1.5, , , , ,True, ,Smoke Detector 30,37.386051, ,-122.083855, , , , , ,-101, , , , , , , , , , , 
1642692430.918763,28-94-e8-f1-44-f8,4500,2750, , , ,100, , , , , ,True, ,BMS,smoke_alarm, , , ,heartbeat, , ,1.1, , , , ,True, ,Smoke Detector 29,37.386051, ,-122.083855, , , , , ,-58, , , , , , , , , , , 
1642692430.918763,28-f8-29-e7-69-28, , , , ,"Salt St, Vancouver, BC V5Y 0E4, Canada", , , , , , , ,EllisDon,energy in buildings,occupancy, , , , , ,Ground Floor, , , , , ,True, ,Device 136,49.271475, ,-123.106204, ,False, , , , ,Olympic Village,1900, , , , , , , , ,Retail
1642692430.918763,2a-27-9a-a1-94-f6, , ,63.0,74.0,"Bickland Water Road, Falmouth, Cornwall, UK", , , , , , , , ,affordable_homes,hot_water, , , , , , , ,Home 32, , , ,True, ,Device 220,50.152019, ,-5.097288, , , , , , ,Cornwall, , , , , , ,68.0, , , 
1642692430.918763,2a-85-74-db-7d-e0, , , , ,"Bickland Water Road, Falmouth, Cornwall, UK", , , ,1, , , , ,affordable_homes,HVAC, , , , , , , ,Home 44, , , ,True, ,Device 243,50.152019, ,-5.097288,fan, , , ,False, ,Cornwall, , , , , , , , ,closed, 
1642692430.918763,2a-d4-89-73-21-85, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 130, , , ,True, ,Device 551,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,2a-e9-81-c1-81-b0,835,303, , ,"Upper Canada College, Forest Hill, Toronto, ON M4V 1W6, Canada", , , , , , , ,EllisDon,energy in buildings,occupancy, , , , , ,First Floor, , , , , ,True, ,Device 83,43.693309, ,-79.403761, ,False, , , , ,Forest Hill,2000, , , , , , , , ,Retail
1642692430.918763,2a-f3-16-72-e2-fd, , , , ,"Phoenix Park, Church St, Dunstable, LU5 4HU, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 20, , , ,True, ,Device 284,51.888033, ,-0.513375,fan, , , ,False, ,Dunstable, , , , , , , , ,open, 
1642692430.918763,2b-84-ed-91-75-cd,550,150, , , , , , , , , , , ,BMS,bulb, , , , , , , , , , , ,True, ,Device 60,37.386051, ,-122.083855, , , , , , , , ,False, , , , , , , , 
1642692430.918763,2b-cc-e8-97-20-7e, , ,64.0,77.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 157, , , ,True, ,Device 606,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,69.0, , , 
1642692430.918763,2b-e0-00-f7-f8-8b, , , , ,"429 Somerset St W, Ottawa, ON K2P 2P5, Canada", , , , , , , ,EllisDon,energy in buildings,occupancy, , , , , ,Ground Floor, , , , , ,True, ,Device 107,45.414789, ,-75.698491, ,False, , , , ,The Strand,3500, , , , , , , , ,Retail
1642692430.918763,2c-32-da-eb-c9-df, , ,67.0,80.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 155, , , ,True, ,Device 602,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,69.0, , , 
1642692430.918763,2c-3a-35-1c-42-86, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,1, , , , ,affordable_homes,HVAC, , , , , , , ,Home 23, , , ,True, ,Device 337,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,2c-43-29-6a-a4-bd, , , , ,"Bickland Water Road, Falmouth, Cornwall, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 11, , , ,True, ,Device 177,50.152019, ,-5.097288,fan, , , ,False, ,Cornwall, , , , , , , , ,closed, 
1642692430.918763,2d-db-2c-9c-12-e9, , ,65.0,77.0,"Bickland Water Road, Falmouth, Cornwall, UK", , , , , , , , ,affordable_homes,hot_water, , , , , , , ,Home 6, , , ,True, ,Device 168,50.152019, ,-5.097288, , , , , , ,Cornwall, , , , , , ,66.0, , , 
1642692430.918763,2e-0f-60-91-74-95, , , , ,"Bickland Water Road, Falmouth, Cornwall, UK", , , ,1, , , , ,affordable_homes,HVAC, , , , , , , ,Home 40, , , ,True, ,Device 235,50.152019, ,-5.097288,fan, , , ,False, ,Cornwall, , , , , , , , ,closed, 
1642692430.918763,2e-3b-da-9f-7d-93, , , , ,"Bickland Water Road, Falmouth, Cornwall, UK", , , ,1, , , , ,affordable_homes,HVAC, , , , , , , ,Home 10, , , ,True, ,Device 175,50.152019, ,-5.097288,fan, , , ,False, ,Cornwall, , , , , , , , ,closed, 
1642692430.918763,2e-43-85-b7-6d-ce, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,1, , , , ,affordable_homes,HVAC, , , , , , , ,Home 12, , , ,True, ,Device 315,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,2f-18-b2-9f-13-1c, , ,68.0,78.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 28, , , ,True, ,Device 348,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,68.0, , , 
1642692430.918763,2f-66-a0-7a-28-48, , , , , , , , , ,0, , , ,BMS,weather_sensor, , , , ,280.66, , , ,48, , ,True, ,Device 58,37.386051, ,-122.083855, , , ,0.0, , , , , , , , , , ,0, , 
1642692430.918763,2f-6a-6f-c4-1e-f0,3000,2000, , , ,100, , , , , ,True, ,BMS,smoke_alarm, , , ,heartbeat, , ,0.9, , , , ,True, ,Smoke Detector 25,37.386051, ,-122.083855, , , , , ,-75, , , , , , , , , , , 
1642692430.918763,2f-f0-f9-50-a8-26, , ,66.0,80.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 103, , , ,True, ,Device 498,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,68.0, , , 
1642692430.918763,30-31-22-3f-ef-1f, , ,64.0,77.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 19, , , ,True, ,Device 330,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,71.0, , , 
1642692430.918763,30-a5-24-bb-18-56, , , , ,"Phoenix Park, Church St, Dunstable, LU5 4HU, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 22, , , ,True, ,Device 288,51.888033, ,-0.513375,fan, , , ,False, ,Dunstable, , , , , , , , ,closed, 
1642692430.918763,30-f0-98-db-8e-0d, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 45, , , ,True, ,Device 381,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,31-5d-5f-f9-d0-1a, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 120, , , ,True, ,Device 531,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,31-8a-2a-9f-db-93, , , , ,"Bickland Water Road, Falmouth, Cornwall, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 29, , , ,True, ,Device 213,50.152019, ,-5.097288,fan, , , ,False, ,Cornwall, , , , , , , , ,closed, 
1642692430.918763,31-b4-e2-e3-75-80,1500,1250, , , ,100, , , , , ,True, ,BMS,smoke_alarm, , , ,heartbeat, , ,0.4, , , , ,True, ,Smoke Detector 37,37.386051, ,-122.083855, , , , , ,-94, , , , , , , , , , , 
1642692430.918763,32-6c-9c-7c-43-0a, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,1, , , , ,affordable_homes,HVAC, , , , , , , ,Home 63, , , ,True, ,Device 417,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,32-9d-4e-30-79-d3, , ,65.0,75.0,"Bickland Water Road, Falmouth, Cornwall, UK", , , , , , , , ,affordable_homes,hot_water, , , , , , , ,Home 34, , , ,True, ,Device 224,50.152019, ,-5.097288, , , , , , ,Cornwall, , , , , , ,62.0, , , 
1642692430.918763,32-c7-4b-34-70-b0, , ,63.0,79.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 131, , , ,True, ,Device 554,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,69.0, , , 
1642692430.918763,33-67-a5-65-c1-d2, , ,64.0,74.0,"Phoenix Park, Church St, Dunstable, LU5 4HU, UK", , , , , , , , ,affordable_homes,hot_water, , , , , , , ,Home 23, , , ,True, ,Device 291,51.888033, ,-0.513375, , , , , , ,Dunstable, , , , , , ,67.0, , , 
1642692430.918763,33-92-bb-a5-2b-32, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 107, , , ,True, ,Device 505,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,34-83-e3-b3-6b-2c,6500,1750, , , ,100, , , , , ,True, ,BMS,smoke_alarm, , , ,heartbeat, , ,0.6, , , , ,True, ,Smoke Detector 39,37.386051, ,-122.083855, , , , , ,-77, , , , , , , , , , , 
1642692430.918763,34-b1-4c-a1-bd-66, , , , ,"Phoenix Park, Church St, Dunstable, LU5 4HU, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 7, , , ,True, ,Device 258,51.888033, ,-0.513375,fan, , , ,False, ,Dunstable, , , , , , , , ,closed, 
1642692430.918763,34-e9-2f-b3-08-a7, , ,64.0,75.0,"Bickland Water Road, Falmouth, Cornwall, UK", , , , , , , , ,affordable_homes,hot_water, , , , , , , ,Home 12, , , ,True, ,Device 180,50.152019, ,-5.097288, , , , , , ,Cornwall, , , , , , ,67.0, , , 
1642692430.918763,35-17-18-66-cf-65, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,1, , , , ,affordable_homes,HVAC, , , , , , , ,Home 8, , , ,True, ,Device 307,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,35-c5-21-33-55-da, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 66, , , ,True, ,Device 423,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,36-16-84-c5-3e-ef, , , , ,"Bickland Water Road, Falmouth, Cornwall, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 23, , , ,True, ,Device 201,50.152019, ,-5.097288,fan, , , ,False, ,Cornwall, , , , , , , , ,closed, 
1642692430.918763,36-45-86-57-5e-ad, , ,62.0,75.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 110, , , ,True, ,Device 512,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,68.0, , , 
1642692430.918763,36-c8-c1-14-4f-d9, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 34, , , ,True, ,Device 359,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,37-86-83-e9-c6-c7, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 90, , , ,True, ,Device 471,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,38-a6-5c-2c-8e-ca, , ,67.0,78.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 141, , , ,True, ,Device 574,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,69.0, , , 
1642692430.918763,38-b1-a5-87-90-8e, , , , ,"Phoenix Park, Church St, Dunstable, LU5 4HU, UK", , , ,1, , , , ,affordable_homes,HVAC, , , , , , , ,Home 12, , , ,True, ,Device 268,51.888033, ,-0.513375,fan, , , ,False, ,Dunstable, , , , , , , , ,closed, 
1642692430.918763,39-31-d6-f5-5b-d8, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 25, , , ,True, ,Device 341,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,39-71-94-f8-ec-ac, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 2, , , ,True, ,Device 295,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,39-a6-65-e6-95-e0, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 65, , , ,True, ,Device 421,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,39-f1-b7-0c-64-e7, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 117, , , ,True, ,Device 525,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,3a-b5-6c-2b-a0-6e, , ,67.0,77.0,"Bickland Water Road, Falmouth, Cornwall, UK", , , , , , , , ,affordable_homes,hot_water, , , , , , , ,Home 29, , , ,True, ,Device 214,50.152019, ,-5.097288, , , , , , ,Cornwall, , , , , , ,67.0, , , 
1642692430.918763,3b-28-23-22-a6-82, , ,67.0,77.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 80, , , ,True, ,Device 452,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,70.0, , , 
1642692430.918763,3c-04-07-fc-c9-04,3000,2000, , , ,100, , , , , ,True, ,BMS,smoke_alarm, , , ,heartbeat, , ,0.9, , , , ,True, ,Smoke Detector 3,37.386051, ,-122.083855, , , , , ,-102, , , , , , , , , , , 
1642692430.918763,3c-2b-c2-25-8b-e1, , ,66.0,80.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 21, , , ,True, ,Device 334,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,69.0, , , 
1642692430.918763,3c-ae-c3-02-6a-6c, , ,63.0,75.0,"Bickland Water Road, Falmouth, Cornwall, UK", , , , , , , , ,affordable_homes,hot_water, , , , , , , ,Home 2, , , ,True, ,Device 160,50.152019, ,-5.097288, , , , , , ,Cornwall, , , , , , ,69.0, , , 
1642692430.918763,3c-b1-4d-d5-83-53, , , , ,"Leon House, Croydon, UK", , , , , , , , ,affordable_homes,fire_door,closed, , , , , , , , , , ,True, ,Fire Door 143,51.369297, ,-0.099033, , , , , , ,Leon House, , , , , , , , , , 
1642692430.918763,3c-d1-cc-5c-ee-db,5000,3000, , , ,100, , , , , ,True, ,BMS,smoke_alarm, , , ,heartbeat, , ,1.5, , , , ,True, ,Smoke Detector 38,37.386051, ,-122.083855, , , , , ,-92, , , , , , , , , , , 
1642692430.918763,3c-e6-94-09-3a-a0, , ,64.0,78.0,"Phoenix Park, Church St, Dunstable, LU5 4HU, UK", , , , , , , , ,affordable_homes,hot_water, , , , , , , ,Home 20, , , ,True, ,Device 285,51.888033, ,-0.513375, , , , , , ,Dunstable, , , , , , ,66.0, , , 
1642692430.918763,3d-1a-38-a3-01-78, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,1, , , , ,affordable_homes,HVAC, , , , , , , ,Home 126, , , ,True, ,Device 543,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,3d-2e-ee-6b-ca-03, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 50, , , ,True, ,Device 391,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,3d-6f-52-07-fa-8a, , ,63.0,77.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 65, , , ,True, ,Device 422,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,64.0, , , 
1642692430.918763,3e-6d-2e-4d-58-8f, , ,63.0,80.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 159, , , ,True, ,Device 610,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,67.0, , , 
1642692430.918763,3f-9c-57-1a-1c-93, , ,64.0,75.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 90, , , ,True, ,Device 472,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,66.0, , , 
1642692430.918763,3f-e7-1e-68-a9-5c, , ,66.0,78.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 160, , , ,True, ,Device 612,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,67.0, , , 
1642692430.918763,40-59-89-5a-7f-b5, , ,62.0,75.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 70, , , ,True, ,Device 432,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,66.0, , , 
1642692430.918763,40-63-aa-55-83-32, , ,65.0,77.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 87, , , ,True, ,Device 466,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,66.0, , , 
1642692430.918763,40-76-dc-53-65-4e, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 91, , , ,True, ,Device 473,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,40-e4-74-5f-e7-4d, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 43, , , ,True, ,Device 377,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,41-2a-22-95-23-6f, , ,64.0,76.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 25, , , ,True, ,Device 342,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,65.0, , , 
1642692430.918763,41-5f-23-de-07-65,805,697, , ,"Upper Canada College, Forest Hill, Toronto, ON M4V 1W6, Canada", , , , , , , ,EllisDon,energy in buildings,occupancy, , , , , ,Ground Floor, , , , , ,True, ,Device 72,43.693309, ,-79.403761, ,False, , , , ,Forest Hill,2000, , , , , , , , ,Admin
1642692430.918763,42-68-c5-c9-0b-45, , ,65.0,76.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 144, , , ,True, ,Device 580,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,69.0, , , 
1642692430.918763,42-f1-e7-a8-d0-9a, , ,66.0,79.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 56, , , ,True, ,Device 404,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,68.0, , , 
1642692430.918763,44-51-91-c5-01-15, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 128, , , ,True, ,Device 547,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,44-7a-48-84-4e-93, , ,62.0,73.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 50, , , ,True, ,Device 392,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,67.0, , , 
1642692430.918763,44-ad-4c-dd-41-35, , ,67.0,80.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 152, , , ,True, ,Device 596,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,70.0, , , 
1642692430.918763,44-d3-27-d0-a1-d4, , , , ,"Leon House, Croydon, UK", , , , , , , , ,affordable_homes,fire_door,closed, , , , , , , , , , ,True, ,Fire Door 153,51.369297, ,-0.099033, , , , , , ,Leon House, , , , , , , , , , 
1642692430.918763,45-6e-bb-03-e0-95, , , , ,"Phoenix Park, Church St, Dunstable, LU5 4HU, UK", , , ,2, , , , ,affordable_homes,HVAC, , , , , , , ,Home 19, , , ,True, ,Device 282,51.888033, ,-0.513375,fan, , , ,False, ,Dunstable, , , , , , , , ,closed, 
1642692430.918763,45-d3-8e-10-a5-4d,4500,2750, , , ,100, , , , , ,True, ,BMS,smoke_alarm, , , ,heartbeat, , ,1.1, , , , ,True, ,Smoke Detector 9,37.386051, ,-122.083855, , , , , ,-94, , , , , , , , , , , 
1642692430.918763,46-43-f2-1c-4d-d1, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,1, , , , ,affordable_homes,HVAC, , , , , , , ,Home 42, , , ,True, ,Device 375,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,46-6b-ea-44-c7-94, , , , ,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , ,1, , , , ,affordable_homes,HVAC, , , , , , , ,Home 89, , , ,True, ,Device 469,51.600697, ,-1.660247,fan, , , ,False, ,Shrivenham, , , , , , , , ,closed, 
1642692430.918763,46-a2-b4-db-76-39, , ,68.0,82.0,"Cross Trees Park, Highworth Rd, Shrivenham, Oxfordshire, SN6 8BL, UK", , , , , , ,True, ,affordable_homes,hot_water, , , , , , , ,Home 46, , , ,True, ,Device 384,51.600697, ,-1.660247, , , , , , ,Shrivenham, , , , , , ,66.0, , , 
1642692430.918763,47-89-a1-eb-4d-6c,1000,1000, , , ,100, , , , , ,True, ,BMS,smoke_alarm, , , ,heartbeat, , ,0.4, , , , ,True, ,Smoke Detector 49,37.386051, ,-122.083855, , , , , ,-64, , , , , , , , , , , 
